#,Thermostat,identifier,411943428163
#,Thermostat,name,LoveLiftsUsUp
#,Start,date,2018-01-01
#,End,date,2018-02-01

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),laundry (F),laundry2,Office (F),Office2
2018-01-01,03:00:00,heat,heatOff,,Sleep,80,56,62,23,,,0,0,,65.4,23,59.4,0,61.3,0,
2018-01-01,03:05:00,heat,heatOff,,Sleep,80,56,61.8,23,,,0,0,,65,23,59.3,0,61.1,0,
2018-01-01,03:10:00,heat,heatOff,,Sleep,80,56,61.7,23,,,0,0,,64.8,23,59.3,0,61.1,0,
2018-01-01,03:15:00,heat,heatOff,,Sleep,80,56,61.7,24,,,0,0,,65,24,59.2,0,60.9,0,
2018-01-01,03:20:00,heat,heatOff,,Sleep,80,56,61.7,24,,,0,0,,65.1,24,59.2,0,60.9,0,
2018-01-01,03:25:00,heat,heatOff,,Sleep,80,56,61.6,23,,,0,0,,65,23,59.1,0,60.8,0,
2018-01-01,03:30:00,heat,heatOff,,Sleep,80,56,61.3,23,,,0,0,,64.5,23,59,0,60.6,0,
2018-01-01,03:35:00,heat,heatOff,,Sleep,80,56,61.2,23,,,0,0,,64.3,23,59,0,60.4,0,
2018-01-01,03:40:00,heat,heatOff,,Sleep,80,56,61.2,24,,,0,0,,64.3,24,59,0,60.4,0,
2018-01-01,03:45:00,heat,heatOff,,Sleep,80,56,61.1,24,,,0,0,,64.3,24,58.9,0,60.2,0,
2018-01-01,03:50:00,heat,heatOff,,Sleep,80,56,61,23,,,0,0,,64.2,23,58.8,0,60.2,0,
2018-01-01,03:55:00,heat,heatOff,,Sleep,80,56,60.8,23,,,0,0,,63.9,23,58.6,0,60,0,
2018-01-01,04:00:00,heat,heatOff,,Sleep,80,56,60.7,23,,,0,0,,63.7,23,58.6,0,60,0,
2018-01-01,04:05:00,heat,heatOff,,Sleep,80,56,60.7,24,,,0,0,,63.7,24,58.6,0,59.9,0,
2018-01-01,04:10:00,heat,heatOff,,Sleep,80,56,60.6,24,,,0,0,,63.7,24,58.4,0,59.9,0,
2018-01-01,04:15:00,heat,heatOff,,Sleep,80,56,60.5,23,,,0,0,,63.6,23,58.4,0,59.7,0,
2018-01-01,04:20:00,heat,heatOff,,Sleep,80,56,60.4,23,,,0,0,,63.4,23,58.3,0,59.5,0,
2018-01-01,04:25:00,heat,heatOff,,Sleep,80,56,60.3,24,,,0,0,,63.2,24,58.3,0,59.5,0,
2018-01-01,04:30:00,heat,heatOff,,Sleep,80,56,60.3,24,,,0,0,,63.2,24,58.3,0,59.4,0,
2018-01-01,04:35:00,heat,heatOff,,Sleep,80,56,60.2,24,,,0,0,,63.3,24,58.3,0,59.2,0,
2018-01-01,04:40:00,heat,heatOff,,Sleep,80,56,60.2,24,,,0,0,,63.3,24,58.1,0,59.2,0,
2018-01-01,04:45:00,heat,heatOff,,Sleep,80,56,60,23,,,0,0,,63.1,23,58.1,0,59.1,0,
2018-01-01,04:50:00,heat,heatOff,,Sleep,80,56,59.8,24,,,0,0,,62.7,24,57.9,0,59,0,
2018-01-01,04:55:00,heat,heatOff,,Sleep,80,56,59.8,24,,,0,0,,62.7,24,57.9,0,58.9,0,
2018-01-01,05:00:00,heat,heatOff,,Sleep,80,56,59.8,24,,,0,0,,62.9,24,57.9,0,58.8,0,
2018-01-01,05:05:00,heat,heatOff,,Sleep,80,56,59.8,24,,,0,0,,62.9,24,57.7,0,58.7,0,
2018-01-01,05:10:00,heat,heatOff,,Sleep,80,56,59.6,23,,,0,0,,62.8,23,57.7,0,58.6,0,
2018-01-01,05:15:00,heat,heatOff,,Sleep,80,56,59.5,24,,,0,0,,62.4,24,57.7,0,58.5,0,
2018-01-01,05:20:00,heat,heatOff,,Sleep,80,56,59.4,24,,,0,0,,62.3,24,57.5,0,58.4,0,
2018-01-01,05:25:00,heat,heatOff,,Sleep,80,56,59.4,24,,,0,0,,62.5,24,57.5,0,58.3,0,
2018-01-01,05:30:00,heat,heatOff,,Sleep,80,56,59.4,24,,,285,0,,62.6,24,57.5,0,58.3,0,
2018-01-01,05:35:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,59.3,24,,,300,0,,62.5,24,57.4,0,58.3,0,
2018-01-01,05:40:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,59.3,24,,,300,0,,62.4,24,57.4,0,58.3,0,
2018-01-01,05:45:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,59.3,24,,,300,0,,62.4,24,57.4,0,58.4,0,
2018-01-01,05:50:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,59.6,24,,,300,0,,62.8,24,57.4,0,58.8,0,
2018-01-01,05:55:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,59.9,24,,,300,0,,63.3,24,57.4,0,59.3,0,
2018-01-01,06:00:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,60.1,24,,,300,0,,63.6,24,57.4,0,59.5,0,
2018-01-01,06:05:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,60.3,24,,,300,0,,63.8,24,57.4,0,59.8,0,
2018-01-01,06:10:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,60.4,24,,,300,0,,63.8,24,57.4,0,60.1,0,
2018-01-01,06:15:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,60.6,24,,,300,0,,63.9,24,57.5,0,60.4,0,
2018-01-01,06:20:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,60.7,24,,,300,0,,64.1,24,57.5,0,60.6,0,
2018-01-01,06:25:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,60.8,24,,,300,0,,64.3,24,57.5,0,60.7,0,
2018-01-01,06:30:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61,24,,,300,0,,64.5,24,57.5,0,61.1,0,
2018-01-01,06:35:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61.1,24,,,300,0,,64.5,24,57.5,0,61.3,0,
2018-01-01,06:40:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61.1,24,,,300,0,,64.5,24,57.5,0,61.5,0,
2018-01-01,06:45:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61.3,24,,,300,0,,64.7,24,57.6,0,61.6,0,
2018-01-01,06:50:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61.4,24,,,300,0,,64.8,24,57.7,0,61.8,0,
2018-01-01,06:55:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61.4,24,,,300,0,,64.8,24,57.7,0,61.8,0,
2018-01-01,07:00:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61.6,24,,,300,0,,64.9,24,57.9,0,62.1,0,
2018-01-01,07:05:00,heat,heatStage1On,(SmartRecovery),Sleep,80,56,61.7,24,,,150,0,,65,24,57.9,0,62.4,0,
2018-01-01,07:10:00,heat,heatOff,,Sleep,80,56,61.9,24,,,0,0,,65.2,24,57.9,0,62.6,0,
2018-01-01,07:15:00,heat,heatOff,,Sleep,80,56,61.9,24,,,0,0,,65.2,24,58.1,0,62.6,0,
2018-01-01,07:20:00,heat,heatOff,,Sleep,80,56,61.8,22,,,0,0,,65.1,22,58.1,0,62.4,0,
2018-01-01,07:25:00,heat,heatOff,,Sleep,78.7,59.9,61.7,23,,,0,0,,64.9,23,58.3,0,62.1,0,
2018-01-01,07:30:00,heat,heatOff,,Home,78,62,61.6,24,,,0,0,,64.7,24,58.3,0,62,0,
2018-01-01,07:35:00,heat,heatOff,,Home,78,62,61.5,24,,,165,0,,64.6,24,58.3,0,61.8,0,
2018-01-01,07:40:00,heat,heatStage1On,,Home,78,62,61.5,24,,,300,0,,64.5,24,58.3,0,61.7,0,
2018-01-01,07:45:00,heat,heatStage1On,,Home,78,62,61.5,24,,,300,0,,64.6,24,58.3,0,61.7,0,
2018-01-01,07:50:00,heat,heatStage1On,,Home,78,62,61.6,24,,,300,0,,64.9,24,58.3,0,61.7,0,
2018-01-01,07:55:00,heat,heatStage1On,,Home,78,62,61.8,24,,,120,0,,65.1,24,58.3,0,62.2,0,
2018-01-01,08:00:00,heat,heatOff,,Home,78,62,61.9,24,,,0,0,,65,24,58.3,0,62.6,0,
2018-01-01,08:05:00,heat,heatOff,,Home,78,62,61.9,23,,,0,0,,65,23,58.4,0,62.4,0,
2018-01-01,08:10:00,heat,heatOff,,Home,78,62,61.8,23,,,0,0,,64.9,23,58.4,0,62.2,0,
2018-01-01,08:15:00,heat,heatOff,,Home,78,62,61.6,24,,,0,0,,64.8,24,58.4,0,61.9,0,
2018-01-01,08:20:00,heat,heatOff,,Home,78,62,61.5,24,,,135,0,,64.6,24,58.3,0,61.7,0,
2018-01-01,08:25:00,heat,heatStage1On,,Home,78,62,61.4,24,,,300,0,,64.4,24,58.3,0,61.7,0,
2018-01-01,08:30:00,heat,heatStage1On,,Home,78,62,61.4,24,,,300,0,,64.4,24,58.3,0,61.7,0,
2018-01-01,08:35:00,heat,heatStage1On,,Home,78,62,61.5,24,,,300,0,,64.6,24,58.3,0,61.8,0,
2018-01-01,08:40:00,heat,heatStage1On,,Home,78,62,61.7,24,,,300,0,,64.9,24,58.3,0,62,0,
2018-01-01,08:45:00,heat,heatStage1On,,Home,78,62,61.9,24,,,135,0,,65.2,24,58.4,0,62.3,0,
2018-01-01,08:50:00,heat,heatOff,,Home,78,62,62.1,24,,,0,0,,65.2,24,58.4,0,62.7,0,
2018-01-01,08:55:00,heat,heatOff,,Home,78,62,61.9,24,,,0,0,,65,24,58.4,0,62.6,0,
2018-01-01,09:00:00,heat,heatOff,,Home,78,62,61.9,24,,,0,0,,64.8,24,58.4,1,62.6,0,
2018-01-01,09:05:00,heat,heatOff,,Home,78,62,61.8,24,,,0,0,,64.8,24,58.4,1,62.3,1,
2018-01-01,09:10:00,heat,heatOff,,Home,78,62,61.7,24,,,0,0,,64.7,24,58.4,1,62,1,
2018-01-01,09:15:00,heat,heatOff,,Home,78,62,61.6,24,,,90,0,,64.6,24,58.4,0,61.8,0,
2018-01-01,09:20:00,heat,heatStage1On,,Home,78,62,61.4,24,,,300,0,,64.3,24,58.4,0,61.7,0,
2018-01-01,09:25:00,heat,heatStage1On,,Home,78,62,61.5,24,,,300,0,,64.4,24,58.4,0,61.8,0,
2018-01-01,09:30:00,heat,heatStage1On,,Home,78,62,61.7,25,,,195,0,,64.7,25,58.4,0,62.2,0,
2018-01-01,09:35:00,heat,heatOff,,Home,78,62,62,25,,,0,0,,65.1,25,58.4,0,62.5,0,
2018-01-01,09:40:00,heat,heatOff,,Home,78,62,62.1,25,,,0,0,,65.2,25,58.5,0,62.7,0,
2018-01-01,09:45:00,heat,heatOff,,Home,78,62,62,25,,,0,0,,65,25,58.6,0,62.6,1,
2018-01-01,09:50:00,heat,heatOff,,Home,78,62,61.9,25,,,0,0,,64.7,25,58.6,0,62.5,1,
2018-01-01,09:55:00,heat,heatOff,,Home,78,62,61.8,24,,,0,0,,64.7,24,58.6,0,62.3,1,
2018-01-01,10:00:00,heat,heatOff,,Home,78,62,61.8,24,,,0,0,,64.8,24,58.6,0,62.1,0,
2018-01-01,10:05:00,heat,heatOff,,Home,78,62,61.7,26,,,0,0,,64.8,26,58.6,1,62,0,
2018-01-01,10:10:00,heat,heatOff,,Home,78,62,61.7,27,,,0,0,,64.5,27,58.6,1,62,0,
2018-01-01,10:15:00,heat,heatOff,,Home,78,62,61.6,27,,,0,0,,64.4,27,58.6,1,62,0,
2018-01-01,10:20:00,heat,heatOff,,Home,78,62,61.6,27,,,0,0,,64.4,27,58.6,0,62,0,
2018-01-01,10:25:00,heat,heatOff,,Home,78,62,61.7,27,,,0,0,,64.5,27,58.6,0,62,1,
2018-01-01,10:30:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.4,28,58.6,0,62,1,
2018-01-01,10:35:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.2,28,58.6,0,62.2,0,
2018-01-01,10:40:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.1,28,58.6,0,62.2,0,
2018-01-01,10:45:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.2,28,58.6,0,62.2,0,
2018-01-01,10:50:00,heat,heatOff,,Home,78,62,61.7,28,,,0,0,,64.3,28,58.6,0,62.2,0,
2018-01-01,10:55:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.3,28,58.6,0,62.2,0,
2018-01-01,11:00:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.1,28,58.7,0,62.2,0,
2018-01-01,11:05:00,heat,heatOff,,Home,78,62,61.7,28,,,0,0,,64.2,28,58.8,0,62.2,0,
2018-01-01,11:10:00,heat,heatOff,,Home,78,62,61.7,27,,,0,0,,64.4,27,58.8,0,62.2,0,
2018-01-01,11:15:00,heat,heatOff,,Home,78,62,61.7,27,,,0,0,,64.4,27,58.8,0,62.2,0,
2018-01-01,11:20:00,heat,heatOff,,Home,78,62,61.7,27,,,0,0,,64.2,27,58.8,1,62.2,0,
2018-01-01,11:25:00,heat,heatOff,,Home,78,62,61.7,28,,,0,0,,64.1,28,58.8,1,62.4,0,
2018-01-01,11:30:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.4,28,58.8,1,62.4,1,
2018-01-01,11:35:00,heat,heatOff,,Home,78,62,61.9,28,,,0,0,,64.5,28,58.8,1,62.4,1,
2018-01-01,11:40:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.4,28,58.8,1,62.2,1,
2018-01-01,11:45:00,heat,heatOff,,Home,78,62,61.8,27,,,0,0,,64.4,27,58.8,1,62.2,1,
2018-01-01,11:50:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.5,28,58.8,1,62.2,1,
2018-01-01,11:55:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.5,28,58.8,1,62.2,1,
2018-01-01,12:00:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.4,28,59,1,62.1,1,
2018-01-01,12:05:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.4,28,59,0,62,1,
2018-01-01,12:10:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.4,28,59,0,62,1,
2018-01-01,12:15:00,heat,heatOff,,Home,78,62,61.7,28,,,0,0,,64.5,28,59,0,61.8,0,
2018-01-01,12:20:00,heat,heatOff,,Home,78,62,61.7,28,,,0,0,,64.5,28,59,0,61.8,1,
2018-01-01,12:25:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.3,28,59,1,61.7,1,
2018-01-01,12:30:00,heat,heatOff,,Home,78,62,61.7,28,,,0,0,,64.4,28,59.1,1,61.7,1,
2018-01-01,12:35:00,heat,heatOff,,Home,78,62,61.8,28,,,0,0,,64.5,28,59.2,1,61.7,1,
2018-01-01,12:40:00,heat,heatOff,,Home,78,62,61.7,28,,,0,0,,64.5,28,59.2,0,61.5,1,
2018-01-01,12:45:00,heat,heatOff,,Home,78,62,61.6,28,,,0,0,,64.4,28,59.2,0,61.3,1,
2018-01-01,12:50:00,heat,heatOff,,Home,78,62,61.5,28,,,15,0,,64.3,28,59.2,0,61.2,0,
2018-01-01,12:55:00,heat,heatStage1On,,Home,78,62,61.5,27,,,300,0,,64.3,27,59.2,0,61.1,0,
2018-01-01,13:00:00,heat,heatStage1On,,Home,78,62,61.5,28,,,300,0,,64.4,28,59.2,0,61.1,0,
2018-01-01,13:05:00,heat,heatStage1On,,Home,78,62,61.6,28,,,300,0,,64.5,28,59.2,0,61.1,0,
2018-01-01,13:10:00,heat,heatStage1On,,Home,78,62,61.6,28,,,300,0,,64.5,28,59.2,0,61.1,0,
2018-01-01,13:15:00,heat,heatStage1On,,Home,78,62,61.7,28,,,300,0,,64.7,28,59.2,0,61.4,1,
2018-01-01,13:20:00,heat,heatStage1On,,Home,78,62,62,28,,,75,0,,65.1,28,59.2,1,61.7,1,
2018-01-01,13:25:00,heat,heatOff,,Home,78,62,62.1,28,,,0,0,,65.3,28,59.2,1,61.8,1,
2018-01-01,13:30:00,heat,heatOff,,Home,78,62,62,27,,,0,0,,65.1,27,59.3,1,61.8,1,
2018-01-01,13:35:00,heat,heatOff,,Home,78,62,61.9,28,,,0,0,,64.9,28,59.3,1,61.7,1,
2018-01-01,13:40:00,heat,heatOff,,Home,78,62,61.9,28,,,0,0,,64.9,28,59.3,1,61.7,1,
2018-01-01,13:45:00,heat,heatOff,,Home,78,62,61.9,28,,,0,0,,64.9,28,59.3,0,61.7,1,
2018-01-01,13:50:00,heat,heatOff,,Home,78,62,61.8,26,,,0,0,,64.8,26,59.3,1,61.5,0,
2018-01-01,13:55:00,heat,heatOff,,Home,78,62,61.6,27,,,0,0,,64.5,27,59.3,1,61.3,0,
2018-01-01,14:00:00,heat,heatOff,,Home,78,62,61.6,26,,,0,0,,64.3,26,59.3,0,61.3,0,
2018-01-01,14:05:00,heat,heatOff,,Home,78,62,61.6,25,,,0,0,,64.4,25,59.3,0,61.1,0,
2018-01-01,14:10:00,heat,heatOff,,Home,78,62,61.5,24,,,195,0,,64.3,24,59.2,0,61.1,0,
2018-01-01,14:15:00,heat,heatStage1On,,Home,78,62,61.3,24,,,300,0,,64.1,24,59.2,0,60.9,0,
2018-01-01,14:20:00,heat,heatStage1On,,Home,78,62,61.3,24,,,300,0,,63.9,24,59.2,0,60.9,1,
2018-01-01,14:25:00,heat,heatStage1On,,Home,78,62,61.5,25,,,300,0,,64.2,25,59.2,1,61.1,1,
2018-01-01,14:30:00,heat,heatStage1On,,Home,78,62,61.7,26,,,300,0,,64.7,26,59.2,1,61.4,1,
2018-01-01,14:35:00,heat,heatStage1On,,Home,78,62,61.9,24,,,135,0,,65.1,24,59.2,1,61.6,1,
2018-01-01,14:40:00,heat,heatOff,,Home,78,62,62,24,,,0,0,,65.2,24,59.2,1,61.7,0,
2018-01-01,14:45:00,heat,heatOff,,Home,78,62,62,25,,,0,0,,65.1,25,59.2,1,61.8,0,
2018-01-01,14:50:00,heat,heatOff,,Home,78,62,62,26,,,0,0,,65.1,26,59.3,1,61.7,0,
2018-01-01,14:55:00,heat,heatOff,,Home,78,62,61.9,26,,,0,0,,64.9,26,59.3,1,61.7,0,
2018-01-01,15:00:00,heat,heatOff,,Home,78,62,61.9,27,,,0,0,,64.9,27,59.3,1,61.7,1,
2018-01-01,15:05:00,heat,heatOff,,Home,78,62,61.8,27,,,0,0,,64.7,27,59.3,1,61.5,1,
2018-01-01,15:10:00,heat,heatOff,,Home,78,62,61.8,27,,,0,0,,64.7,27,59.4,1,61.5,1,
2018-01-01,15:15:00,heat,heatOff,,Home,78,62,61.8,27,,,0,0,,64.8,27,59.3,1,61.3,1,
2018-01-01,15:20:00,heat,heatOff,,Home,78,62,61.7,26,,,0,0,,64.7,26,59.3,1,61.1,1,
2018-01-01,15:25:00,heat,heatOff,,Home,78,62,61.5,25,,,15,0,,64.4,25,59.3,0,61.1,1,
2018-01-01,15:30:00,heat,heatStage1On,,Home,78,62,61.6,26,,,300,0,,64.2,26,59.3,1,61.4,1,
2018-01-01,15:35:00,heat,heatStage1On,,Home,78,62,61.8,27,,,90,0,,64.4,27,59.3,1,61.9,1,
2018-01-01,15:40:00,heat,heatOff,,Home,78,62,62.1,27,,,0,0,,64.6,27,59.5,1,62.5,1,
2018-01-01,15:45:00,heat,heatOff,,Home,78,62,62.4,27,,,0,0,,64.8,27,59.5,1,63,1,
2018-01-01,15:50:00,heat,heatOff,,Home,78,62,62.5,27,,,0,0,,64.8,27,59.5,0,63.5,1,
2018-01-01,15:55:00,heat,heatOff,,Home,78,62,62.6,27,,,0,0,,64.7,27,59.5,0,63.9,1,
2018-01-01,16:00:00,heat,heatOff,,Home,78,62,62.8,27,,,0,0,,64.6,27,59.6,1,64.3,1,
2018-01-01,16:05:00,heat,heatOff,,Home,78,62,62.9,27,,,0,0,,64.6,27,59.7,1,64.6,1,
2018-01-01,16:10:00,heat,heatOff,,Home,78,62,62.9,27,,,0,0,,64.5,27,59.5,0,64.7,1,
2018-01-01,16:15:00,heat,heatOff,,Home,78,62,62.9,27,,,0,0,,64.4,27,59.5,0,65,0,
2018-01-01,16:20:00,heat,heatOff,,Home,78,62,63,26,,,0,0,,64.4,26,59.5,0,65.2,1,
2018-01-01,16:25:00,heat,heatOff,,Home,78,62,63,27,,,0,0,,64.4,27,59.5,0,65.3,1,
2018-01-01,16:30:00,heat,heatOff,,Home,78,62,63,27,,,0,0,,64.3,27,59.5,0,65.3,1,
2018-01-01,16:35:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,64.3,28,59.3,1,65.3,1,
2018-01-01,16:40:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,64.2,28,59.3,1,65.4,1,
2018-01-01,16:45:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,64,28,59.3,1,65.4,1,
2018-01-01,16:50:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,63.9,28,59.3,1,65.5,1,
2018-01-01,16:55:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,63.9,28,59.3,1,65.6,1,
2018-01-01,17:00:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,63.9,28,59.2,1,65.6,1,
2018-01-01,17:05:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,63.9,28,59.2,1,65.6,1,
2018-01-01,17:10:00,heat,heatOff,,Home,78,62,62.9,28,,,0,0,,63.9,28,59.2,1,65.6,1,
2018-01-01,17:15:00,heat,heatOff,,Home,78,62,62.8,26,,,0,0,,63.8,26,59.2,1,65.6,1,
2018-01-01,17:20:00,heat,heatOff,,Home,78,62,62.7,26,,,0,0,,63.7,26,59.1,0,65.4,1,
2018-01-01,17:25:00,heat,heatOff,,Home,78,62,62.7,27,,,0,0,,63.7,27,59,0,65.4,1,
2018-01-01,17:30:00,heat,heatOff,,Home,78,62,62.7,28,,,0,0,,63.7,28,59,0,65.4,1,
2018-01-01,17:35:00,heat,heatOff,,Home,78,62,62.8,28,,,0,0,,63.8,28,59.2,0,65.4,0,
2018-01-01,17:40:00,heat,heatOff,,Home,78,62,62.8,28,,,0,0,,63.8,28,59.2,0,65.4,0,
2018-01-01,17:45:00,heat,heatOff,,Home,78,62,62.8,28,,,0,0,,63.8,28,59.2,0,65.4,0,
2018-01-01,17:50:00,heat,heatOff,,Home,78,62,62.8,28,,,0,0,,63.9,28,59.2,0,65.4,0,
2018-01-01,17:55:00,heat,heatOff,,Home,78,62,62.8,29,,,0,0,,64,29,59.2,0,65.4,1,
