#,Thermostat,identifier,411943428163
#,Thermostat,name,LoveLiftsUsUp
#,Start,date,2018-08-01
#,End,date,2018-09-01

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),laundry (F),laundry2,Office (F),Office2
2018-08-01,03:45:00,heat,heatOff,hold,Sleep,65,58,68.6,39,62.4,0,0,0,,69,39,68.9,0,68.1,0,
2018-08-01,03:50:00,heat,heatOff,hold,Sleep,65,58,68.6,39,62.4,0,0,0,,69,39,68.9,0,68.1,0,
2018-08-01,03:55:00,heat,heatOff,hold,Sleep,65,58,68.6,39,62.4,0,0,0,,69,39,68.9,0,68.1,0,
2018-08-01,04:00:00,heat,heatOff,hold,Sleep,65,58,68.6,39,60.5,0,0,0,,69,39,68.9,0,68,0,
2018-08-01,04:05:00,heat,heatOff,hold,Sleep,65,58,68.5,39,60.5,0,0,0,,69,39,68.8,0,68,0,
2018-08-01,04:10:00,heat,heatOff,hold,Sleep,65,58,68.4,39,60.5,0,0,0,,68.9,39,68.7,0,67.8,0,
2018-08-01,04:15:00,heat,heatOff,hold,Sleep,65,58,68.4,39,60.5,0,0,0,,68.9,39,68.7,0,67.8,0,
2018-08-01,04:20:00,heat,heatOff,hold,Sleep,65,58,68.4,39,60.5,0,0,0,,68.9,39,68.7,0,67.8,0,
2018-08-01,04:25:00,heat,heatOff,hold,Sleep,65,58,68.4,39,60.5,0,0,0,,68.8,39,68.7,0,67.8,0,
2018-08-01,04:30:00,heat,heatOff,hold,Sleep,65,58,68.3,39,60.3,0,0,0,,68.8,39,68.7,0,67.6,0,
2018-08-01,04:35:00,heat,heatOff,hold,Sleep,65,58,68.3,39,60.3,0,0,0,,68.8,39,68.6,0,67.6,0,
2018-08-01,04:40:00,heat,heatOff,hold,Sleep,65,58,68.2,39,60.3,0,0,0,,68.7,39,68.5,0,67.6,0,
2018-08-01,04:45:00,heat,heatOff,hold,Sleep,65,58,68.2,39,60.3,0,0,0,,68.7,39,68.5,0,67.6,0,
2018-08-01,04:50:00,heat,heatOff,hold,Sleep,65,58,68.2,39,60.3,0,0,0,,68.7,39,68.5,0,67.4,0,
2018-08-01,04:55:00,heat,heatOff,hold,Sleep,65,58,68.1,39,60.3,0,0,0,,68.6,39,68.4,0,67.4,0,
2018-08-01,05:00:00,heat,heatOff,hold,Sleep,65,58,68,39,60.7,0,0,0,,68.6,39,68.3,0,67.2,0,
2018-08-01,05:05:00,heat,heatOff,hold,Sleep,65,58,68,39,60.7,0,0,0,,68.5,39,68.3,0,67.2,0,
2018-08-01,05:10:00,heat,heatOff,hold,Sleep,65,58,67.9,39,60.7,0,0,0,,68.4,39,68.3,0,67.2,0,
2018-08-01,05:15:00,heat,heatOff,hold,Sleep,65,58,67.9,40,60.7,0,0,0,,68.4,40,68.3,0,67.2,0,
2018-08-01,05:20:00,heat,heatOff,hold,Sleep,65,58,68,40,60.7,0,0,0,,68.6,40,68.3,0,67.2,0,
2018-08-01,05:25:00,heat,heatOff,hold,Sleep,65,58,68,40,60.7,0,0,0,,68.6,40,68.3,0,67.2,0,
2018-08-01,05:30:00,heat,heatOff,hold,Sleep,65,58,67.9,39,60.9,0,0,0,,68.5,39,68.2,0,67.1,0,
2018-08-01,05:35:00,heat,heatOff,hold,Sleep,65,58,67.9,39,60.9,0,0,0,,68.5,39,68.1,0,67.1,0,
2018-08-01,05:40:00,heat,heatOff,hold,Sleep,65,58,67.8,39,60.9,0,0,0,,68.5,39,68.1,0,66.9,0,
2018-08-01,05:45:00,heat,heatOff,hold,Sleep,65,58,67.8,39,60.9,0,0,0,,68.5,39,68.1,0,66.9,0,
2018-08-01,05:50:00,heat,heatOff,hold,Sleep,65,58,67.8,39,60.9,0,0,0,,68.5,39,68.1,0,66.9,0,
2018-08-01,05:55:00,heat,heatOff,hold,Sleep,65,58,67.8,39,60.9,0,0,0,,68.5,39,68,0,66.9,0,
2018-08-01,06:00:00,heat,heatOff,hold,Sleep,65,58,67.8,39,60.2,0,0,0,,68.5,39,68,0,66.9,0,
2018-08-01,06:05:00,heat,heatOff,hold,Sleep,65,58,67.7,39,60.2,0,0,0,,68.4,39,68,0,66.9,0,
2018-08-01,06:10:00,heat,heatOff,hold,Sleep,65,58,67.7,39,60.2,0,0,0,,68.4,39,68,0,66.7,0,
2018-08-01,06:15:00,heat,heatOff,hold,Sleep,65,58,67.7,39,60.2,0,0,0,,68.4,39,68,0,66.7,0,
2018-08-01,06:20:00,heat,heatOff,hold,Sleep,65,58,67.6,39,60.2,0,0,0,,68.4,39,68,0,66.6,0,
2018-08-01,06:25:00,heat,heatOff,hold,Sleep,65,58,67.6,39,60.2,0,0,0,,68.4,39,68,0,66.5,0,
2018-08-01,06:30:00,heat,heatOff,hold,Home,65,58,67.6,39,61.7,0,0,0,,68.4,39,68,0,66.5,0,
2018-08-01,06:35:00,heat,heatOff,hold,Home,65,58,67.5,39,61.7,0,0,0,,68.4,39,67.9,0,66.5,0,
2018-08-01,06:40:00,heat,heatOff,hold,Home,65,58,67.5,39,61.7,0,0,0,,68.4,39,67.8,0,66.4,0,
2018-08-01,06:45:00,heat,heatOff,hold,Home,65,58,67.5,39,61.7,0,0,0,,68.4,39,67.8,0,66.3,0,
2018-08-01,06:50:00,heat,heatOff,hold,Home,65,58,67.5,39,61.7,0,0,0,,68.4,39,67.8,0,66.3,0,
2018-08-01,06:55:00,heat,heatOff,hold,Home,65,58,67.5,40,61.7,0,0,0,,68.4,40,67.8,0,66.3,0,
2018-08-01,07:00:00,heat,heatOff,hold,Home,65,58,67.4,41,62.7,0,0,0,,68.3,41,67.7,0,66.2,0,
2018-08-01,07:05:00,heat,heatOff,hold,Home,65,58,67.3,41,62.7,0,0,0,,68.2,41,67.6,0,66.2,0,
2018-08-01,07:10:00,heat,heatOff,hold,Home,65,58,67.3,41,62.7,0,0,0,,68.3,41,67.6,0,66.2,0,
2018-08-01,07:15:00,heat,heatOff,hold,Home,65,58,67.3,41,62.7,0,0,0,,68.2,41,67.6,0,66.2,1,
2018-08-01,07:20:00,heat,heatOff,hold,Home,65,58,67.3,41,62.7,0,0,0,,68.2,41,67.6,0,66.2,1,
2018-08-01,07:25:00,heat,heatOff,hold,Home,65,58,67.3,41,62.7,0,0,0,,68.1,41,67.6,0,66.2,1,
2018-08-01,07:30:00,heat,heatOff,hold,Home,65,58,67.2,41,65.4,0,0,0,,68.1,41,67.6,0,66.1,0,
2018-08-01,07:35:00,heat,heatOff,hold,Home,65,58,67.2,42,65.4,0,0,0,,68.1,42,67.6,0,66,1,
2018-08-01,07:40:00,heat,heatOff,hold,Home,65,58,67.1,42,65.4,0,0,0,,68,42,67.6,0,66,1,
2018-08-01,07:45:00,heat,heatOff,hold,Home,65,58,67.1,43,65.4,0,0,0,,67.7,43,67.6,1,66,1,
2018-08-01,07:50:00,heat,heatOff,hold,Home,65,58,67.1,43,65.4,0,0,0,,67.8,43,67.6,1,66,1,
2018-08-01,07:55:00,heat,heatOff,hold,Home,65,58,67.1,42,65.4,0,0,0,,68,42,67.4,0,65.9,1,
2018-08-01,08:00:00,heat,heatOff,hold,Home,65,58,67.1,43,65.6,0,0,0,,68.1,43,67.4,0,65.8,1,
2018-08-01,08:05:00,heat,heatOff,hold,Home,65,58,67,44,65.6,0,0,0,,68,44,67.4,0,65.8,1,
2018-08-01,08:10:00,heat,heatOff,hold,Home,65,58,67.1,44,65.6,0,0,0,,67.9,44,67.4,1,66,1,
2018-08-01,08:15:00,heat,heatOff,hold,Home,65,58,67.1,44,65.6,0,0,0,,67.9,44,67.4,1,66,1,
2018-08-01,08:20:00,heat,heatOff,hold,Home,65,58,67.1,44,65.6,0,0,0,,68.1,44,67.4,1,66,0,
2018-08-01,08:25:00,heat,heatOff,hold,Home,65,58,67.2,44,65.6,0,0,0,,68.2,44,67.4,1,66,0,
2018-08-01,08:30:00,heat,heatOff,hold,Home,65,58,67.2,45,68.8,0,0,0,,68.2,45,67.4,1,66,0,
2018-08-01,08:35:00,heat,heatOff,hold,Home,65,58,67.1,46,68.8,0,0,0,,68.1,46,67.4,1,66,0,
2018-08-01,08:40:00,heat,heatOff,hold,Home,65,58,67.1,46,68.8,0,0,0,,68,46,67.4,0,66.1,1,
2018-08-01,08:45:00,heat,heatOff,hold,Home,65,58,67.2,47,68.8,0,0,0,,68.1,47,67.4,0,66.2,1,
2018-08-01,08:50:00,heat,heatOff,hold,Home,65,58,67.2,48,68.8,0,0,0,,68.2,48,67.4,0,66.2,1,
2018-08-01,08:55:00,heat,heatOff,hold,Home,65,58,67.3,46,68.8,0,0,0,,68.4,46,67.4,0,66.2,1,
2018-08-01,09:00:00,heat,heatOff,hold,Home,65,58,67.3,45,70.9,0,0,0,,68.5,45,67.4,0,66.2,1,
2018-08-01,09:05:00,heat,heatOff,hold,Home,65,58,67.3,45,70.9,0,0,0,,68.4,45,67.4,0,66.2,1,
2018-08-01,09:10:00,heat,heatOff,hold,Home,65,58,67.4,45,70.9,0,0,0,,68.5,45,67.6,0,66.3,0,
2018-08-01,09:15:00,heat,heatOff,hold,Home,65,58,67.5,43,70.9,0,0,0,,68.7,43,67.6,0,66.3,0,
2018-08-01,09:20:00,heat,heatOff,hold,Home,65,58,67.6,42,70.9,0,0,0,,68.9,42,67.6,0,66.3,0,
2018-08-01,09:25:00,heat,heatOff,hold,Home,65,58,67.5,42,70.9,0,0,0,,68.7,42,67.6,0,66.4,0,
2018-08-01,09:30:00,heat,heatOff,hold,Home,65,58,67.5,43,73.6,0,0,0,,68.5,43,67.6,0,66.5,0,
2018-08-01,09:35:00,heat,heatOff,hold,Home,65,58,67.5,43,73.6,0,0,0,,68.5,43,67.6,0,66.5,0,
2018-08-01,09:40:00,heat,heatOff,hold,Home,65,58,67.6,42,73.6,0,0,0,,68.8,42,67.6,0,66.5,0,
2018-08-01,09:45:00,heat,heatOff,hold,Home,65,58,67.6,42,73.6,0,0,0,,68.9,42,67.6,0,66.5,0,
2018-08-01,09:50:00,heat,heatOff,hold,Home,65,58,67.6,42,73.6,0,0,0,,68.8,42,67.6,0,66.5,0,
2018-08-01,09:55:00,heat,heatOff,hold,Home,65,58,67.5,43,73.6,0,0,0,,68.6,43,67.6,0,66.6,0,
2018-08-01,10:00:00,heat,heatOff,hold,Home,65,58,67.6,43,73.9,0,0,0,,68.5,43,67.6,0,66.7,0,
2018-08-01,10:05:00,heat,heatOff,hold,Home,65,58,67.6,43,73.9,0,0,0,,68.8,43,67.6,0,66.7,0,
2018-08-01,10:10:00,heat,heatOff,hold,Home,65,58,67.7,42,73.9,0,0,0,,69,42,67.6,0,66.7,0,
2018-08-01,10:15:00,heat,heatOff,hold,Home,65,58,67.7,42,73.9,0,0,0,,69,42,67.6,0,66.7,0,
2018-08-01,10:20:00,heat,heatOff,hold,Home,65,58,67.6,42,73.9,0,0,0,,68.8,42,67.6,0,66.7,0,
2018-08-01,10:25:00,heat,heatOff,hold,Home,65,58,67.6,43,73.9,0,0,0,,68.7,43,67.6,0,66.8,0,
2018-08-01,10:30:00,heat,heatOff,hold,Home,65,58,67.9,42,76,0,0,0,,68.9,42,67.8,0,67,0,
2018-08-01,10:35:00,heat,heatOff,hold,Home,65,58,68,42,76,0,0,0,,69.2,42,67.8,0,67.1,0,
2018-08-01,10:40:00,heat,heatOff,hold,Home,65,58,68,42,76,0,0,0,,69.3,42,67.8,0,67.1,1,
2018-08-01,10:45:00,heat,heatOff,hold,Home,65,58,68,42,76,0,0,0,,69.2,42,67.8,0,67.2,1,
2018-08-01,10:50:00,heat,heatOff,hold,Home,65,58,68,42,76,0,0,0,,69,42,67.8,0,67.2,1,
2018-08-01,10:55:00,heat,heatOff,hold,Home,65,58,68.1,42,76,0,0,0,,69.2,42,68,0,67.2,1,
2018-08-01,11:00:00,heat,heatOff,hold,Home,65,58,68.2,42,74.1,0,0,0,,69.5,42,68,0,67.2,0,
2018-08-01,11:05:00,heat,heatOff,hold,Home,65,58,68.3,42,74.1,0,0,0,,69.6,42,68,0,67.4,0,
2018-08-01,11:10:00,heat,heatOff,hold,Home,65,58,68.3,42,74.1,0,0,0,,69.5,42,68,0,67.6,0,
2018-08-01,11:15:00,heat,heatOff,hold,Home,65,58,68.3,42,74.1,0,0,0,,69.3,42,68,0,67.6,0,
2018-08-01,11:20:00,heat,heatOff,hold,Home,65,58,68.3,42,74.1,0,0,0,,69.4,42,68,0,67.6,0,
2018-08-01,11:25:00,heat,heatOff,hold,Home,65,58,68.4,41,74.1,0,0,0,,69.7,41,68.1,0,67.7,0,
2018-08-01,11:30:00,heat,heatOff,hold,Home,65,58,68.6,41,76.5,0,0,0,,70,41,68.1,0,67.8,0,
2018-08-01,11:35:00,heat,heatOff,hold,Home,65,58,68.6,40,76.5,0,0,0,,70.1,40,68.1,0,67.9,0,
2018-08-01,11:40:00,heat,heatOff,hold,Home,65,58,68.7,40,76.5,0,0,0,,70,40,68.1,0,68.1,0,
2018-08-01,11:45:00,heat,heatOff,hold,Home,65,58,68.7,40,76.5,0,0,0,,69.9,40,68.3,0,68.2,0,
2018-08-01,11:50:00,heat,heatOff,hold,Home,65,58,68.8,41,76.5,0,0,0,,70.1,41,68.3,0,68.3,0,
2018-08-01,11:55:00,heat,heatOff,hold,Home,65,58,68.9,41,76.5,0,0,0,,70.3,41,68.3,0,68.4,0,
2018-08-01,12:00:00,heat,heatOff,hold,Home,65,58,69,41,77.8,0,0,0,,70.4,41,68.3,0,68.5,0,
2018-08-01,12:05:00,heat,heatOff,hold,Home,65,58,69,41,77.8,0,0,0,,70.4,41,68.3,0,68.5,0,
2018-08-01,12:10:00,,,,,,,,,77.8,0,,,,,,,,,,
2018-08-01,12:15:00,,,,,,,,,77.8,0,,,,,,,,,,
2018-08-01,12:20:00,heat,heatOff,hold,Home,65,58,69.3,41,77.8,0,0,0,,70.7,41,68.5,0,68.7,1,
2018-08-01,12:25:00,heat,heatOff,hold,Home,65,58,69.3,42,77.8,0,0,0,,70.5,42,68.5,0,68.8,1,
2018-08-01,12:30:00,heat,heatOff,hold,Home,65,58,69.3,41,80.6,0,0,0,,70.4,41,68.7,0,68.9,0,
2018-08-01,12:35:00,heat,heatOff,hold,Home,65,58,69.3,40,80.6,0,0,0,,70.4,40,68.7,0,68.9,0,
2018-08-01,12:40:00,heat,heatOff,hold,Home,65,58,69.4,40,80.6,0,0,0,,70.7,40,68.7,0,69,0,
2018-08-01,12:45:00,heat,heatOff,hold,Home,65,58,69.5,40,80.6,0,0,0,,70.9,40,68.7,0,69.1,0,
2018-08-01,12:50:00,heat,heatOff,hold,Home,65,58,69.5,40,80.6,0,0,0,,70.7,40,68.7,0,69.2,0,
2018-08-01,12:55:00,heat,heatOff,hold,Home,65,58,69.5,40,80.6,0,0,0,,70.5,40,68.7,0,69.4,0,
2018-08-01,13:00:00,heat,heatOff,hold,Home,65,58,69.5,40,83.6,0,0,0,,70.4,40,68.7,0,69.4,0,
2018-08-01,13:05:00,heat,heatOff,hold,Home,65,58,69.6,40,83.6,0,0,0,,70.7,40,68.9,0,69.4,0,
2018-08-01,13:10:00,heat,heatOff,hold,Home,65,58,69.7,40,83.6,0,0,0,,70.9,40,68.9,0,69.4,0,
2018-08-01,13:15:00,heat,heatOff,hold,Home,65,58,69.7,40,83.6,0,0,0,,71,40,68.9,0,69.5,0,
2018-08-01,13:20:00,heat,heatOff,hold,Home,65,58,69.8,40,83.6,0,0,0,,71,40,68.9,0,69.6,1,
2018-08-01,13:25:00,heat,heatOff,hold,Home,65,58,69.9,41,83.6,0,0,0,,70.9,41,69,0,69.8,1,
2018-08-01,13:30:00,heat,heatOff,hold,Home,65,58,69.9,42,83.4,0,0,0,,71.1,42,69,0,69.9,1,
2018-08-01,13:35:00,heat,heatOff,hold,Home,65,58,70.1,45,83.4,0,0,0,,71.4,45,69,0,70,0,
2018-08-01,13:40:00,heat,heatOff,hold,Home,65,58,70.3,43,83.4,0,0,0,,71.6,43,69.2,0,70.1,1,
2018-08-01,13:45:00,heat,heatOff,hold,Home,65,58,70.3,42,83.4,0,0,0,,71.5,42,69.2,0,70.1,1,
2018-08-01,13:50:00,heat,heatOff,hold,Home,65,58,70.3,42,83.4,0,0,0,,71.5,42,69.4,0,70.1,1,
2018-08-01,13:55:00,heat,heatOff,hold,Home,65,58,70.4,42,83.4,0,0,0,,71.7,42,69.4,0,70.3,1,
2018-08-01,14:00:00,heat,heatOff,hold,Home,65,58,70.5,41,80.3,0,0,0,,71.8,41,69.4,0,70.3,1,
2018-08-01,14:05:00,heat,heatOff,hold,Home,65,58,70.5,40,80.3,0,0,0,,71.7,40,69.4,0,70.5,0,
2018-08-01,14:10:00,heat,heatOff,hold,Home,65,58,70.5,40,80.3,0,0,0,,71.5,40,69.6,0,70.5,1,
2018-08-01,14:15:00,heat,heatOff,hold,Home,65,58,70.5,39,80.3,0,0,0,,71.4,39,69.6,0,70.7,1,
2018-08-01,14:20:00,heat,heatOff,hold,Home,65,58,70.6,39,80.3,0,0,0,,71.6,39,69.6,0,70.7,1,
2018-08-01,14:25:00,heat,heatOff,hold,Home,65,58,70.6,39,80.3,0,0,0,,71.7,39,69.6,0,70.7,0,
2018-08-01,14:30:00,heat,heatOff,hold,Home,65,58,70.6,39,82.2,0,0,0,,71.6,39,69.6,0,70.7,1,
2018-08-01,14:35:00,heat,heatOff,hold,Home,65,58,70.6,39,82.2,0,0,0,,71.4,39,69.8,0,70.7,1,
2018-08-01,14:40:00,heat,heatOff,hold,Home,65,58,70.6,40,82.2,0,0,0,,71.3,40,69.8,0,70.7,1,
2018-08-01,14:45:00,heat,heatOff,hold,Home,65,58,70.7,39,82.2,0,0,0,,71.5,39,69.8,0,70.9,1,
2018-08-01,14:50:00,heat,heatOff,hold,Home,65,58,70.7,39,82.2,0,0,0,,71.6,39,69.8,0,70.9,1,
2018-08-01,14:55:00,heat,heatOff,hold,Home,65,58,70.7,39,82.2,0,0,0,,71.5,39,69.8,0,70.9,0,
2018-08-01,15:00:00,heat,heatOff,hold,Home,65,58,70.6,40,81.9,0,0,0,,71.3,40,69.8,0,70.9,0,
2018-08-01,15:05:00,heat,heatOff,hold,Home,65,58,70.6,41,81.9,0,0,0,,71.2,41,69.8,0,71,0,
2018-08-01,15:10:00,heat,heatOff,hold,Home,65,58,70.7,43,81.9,0,0,0,,71.4,43,69.8,0,71,0,
2018-08-01,15:15:00,heat,heatOff,hold,Home,65,58,70.8,44,81.9,0,0,0,,71.6,44,70,0,71,0,
2018-08-01,15:20:00,heat,heatOff,hold,Home,65,58,70.8,43,81.9,0,0,0,,71.6,43,70,0,71,0,
2018-08-01,15:25:00,heat,heatOff,hold,Home,65,58,70.8,43,81.9,0,0,0,,71.4,43,70,0,71.1,0,
2018-08-01,15:30:00,heat,heatOff,hold,Home,65,58,70.9,43,82.9,0,0,0,,71.4,43,70.1,0,71.2,1,
2018-08-01,15:35:00,heat,heatOff,hold,Home,65,58,70.9,43,82.9,0,0,0,,71.5,43,70.1,0,71.2,1,
2018-08-01,15:40:00,heat,heatOff,hold,Home,65,58,71,43,82.9,0,0,0,,71.7,43,70.1,0,71.2,1,
2018-08-01,15:45:00,heat,heatOff,hold,Home,65,58,70.9,42,82.9,0,0,0,,71.6,42,70.1,0,71.2,1,
2018-08-01,15:50:00,heat,heatOff,hold,Home,65,58,70.9,42,82.9,0,0,0,,71.4,42,70.1,0,71.2,1,
2018-08-01,15:55:00,heat,heatOff,hold,Home,65,58,70.9,43,82.9,0,0,0,,71.4,43,70.1,0,71.2,1,
2018-08-01,16:00:00,heat,heatOff,hold,Home,65,58,71,42,78.3,0,0,0,,71.6,42,70.1,0,71.4,1,
2018-08-01,16:05:00,heat,heatOff,hold,Home,65,58,71.2,42,78.3,0,0,0,,71.8,42,70.3,0,71.6,0,
2018-08-01,16:10:00,heat,heatOff,hold,Home,65,58,71.2,43,78.3,0,0,0,,71.6,43,70.3,0,71.7,0,
2018-08-01,16:15:00,heat,heatOff,hold,Home,65,58,71.2,43,78.3,0,0,0,,71.5,43,70.3,1,71.8,1,
2018-08-01,16:20:00,heat,heatOff,hold,Home,65,58,71.2,43,78.3,0,0,0,,71.6,43,70.3,1,71.9,1,
2018-08-01,16:25:00,heat,heatOff,hold,Home,65,58,71.3,43,78.3,0,0,0,,71.8,43,70.3,1,72,0,
2018-08-01,16:30:00,heat,heatOff,hold,Home,65,58,71.3,43,79,0,0,0,,71.6,43,70.4,0,72,0,
2018-08-01,16:35:00,heat,heatOff,hold,Home,65,58,71.3,43,79,0,0,0,,71.6,43,70.5,0,72,1,
2018-08-01,16:40:00,heat,heatOff,hold,Home,65,58,71.4,43,79,0,0,0,,71.9,43,70.5,0,72,1,
2018-08-01,16:45:00,heat,heatOff,hold,Home,65,58,71.5,42,79,0,0,0,,72.1,42,70.5,0,72,1,
2018-08-01,16:50:00,heat,heatOff,hold,Home,65,58,71.5,43,79,0,0,0,,71.9,43,70.5,0,72.1,1,
2018-08-01,16:55:00,heat,heatOff,hold,Home,65,58,71.4,43,79,0,0,0,,71.7,43,70.5,1,72.1,1,
2018-08-01,17:00:00,heat,heatOff,hold,Home,65,58,71.4,44,79,0,0,0,,71.7,44,70.5,1,72.1,0,
2018-08-01,17:05:00,heat,heatOff,hold,Home,65,58,71.4,44,79,0,0,0,,71.9,44,70.5,1,72.1,1,
2018-08-01,17:10:00,heat,heatOff,hold,Home,65,58,71.6,43,79,0,0,0,,72.1,43,70.5,0,72.3,1,
2018-08-01,17:15:00,heat,heatOff,hold,Home,65,58,71.7,42,79,0,0,0,,72.2,42,70.7,0,72.3,1,
2018-08-01,17:20:00,heat,heatOff,hold,Home,65,58,71.6,42,79,0,0,0,,72,42,70.7,0,72.3,1,
2018-08-01,17:25:00,heat,heatOff,hold,Home,65,58,71.6,43,79,0,0,0,,71.9,43,70.7,0,72.3,1,
2018-08-01,17:30:00,heat,heatOff,hold,Home,65,58,71.6,43,79,0,0,0,,72.1,43,70.7,0,72.3,0,
2018-08-01,17:35:00,heat,heatOff,hold,Home,65,58,71.7,43,79,0,0,0,,72.3,43,70.7,0,72.3,0,
2018-08-01,17:40:00,heat,heatOff,hold,Home,65,58,71.8,42,79,0,0,0,,72.3,42,70.9,0,72.3,0,
2018-08-01,17:45:00,heat,heatOff,hold,Home,65,58,71.7,42,79,0,0,0,,72.2,42,70.9,0,72.3,0,
2018-08-01,17:50:00,heat,heatOff,hold,Home,65,58,71.7,42,79,0,0,0,,72.1,42,70.9,0,72.3,0,
2018-08-01,17:55:00,heat,heatOff,hold,Home,65,58,71.8,43,79,0,0,0,,72.3,43,70.9,0,72.3,0,
